model,video_url,model_text_explanation,annotated_text_explanation,nivel_concordancia,setting,is_valid
gemini-2.5-flash,https://www.youtube.com/shorts/8QdOdEWHwTw?feature=share,"O humor reside na hipérbole e na identificação com situações sociais cotidianas. O texto exagera a duração e a intensidade das despedidas, comparando o ""tchau"" brasileiro interminável com o ""hi"" japonês repetitivo, criando uma espiral de interações que nunca acabam. A frustração crescente do narrador, expressa em linguagem coloquial e exclamações de desespero, é um elemento cômico forte, pois muitos se identificam com a dificuldade de encerrar uma conversa. A solução final, absurda e criativa (""é ali que eu tô, dona Anastácia""), quebra a tensão de forma inesperada, adicionando uma camada de nonsense que culmina no efeito cômico.","O humorista brinca que os japoneses têm o mesmo hábito dos brasileiros de prolongar despedidas, dando ""tchau"" repetidamente até que a pessoa realmente vá embora. Para ilustrar, ele encena uma situação em que ele e um japonês ficam trocando ""hi"" várias vezes, até que, já impaciente, solta um irreverente ""hi pra casa do c*"", como se o ""hi"" tivesse virado um ""vai"". Por fim, diverte ao contar que criou um truque para escapar dessas despedidas intermináveis: falar uma frase bem rápida em português para soar como japonês e confundir a pessoa.",3,zero-shot,1
gemini-2.5-flash,https://www.youtube.com/shorts/Xcve3ifSxWg?feature=share,"O humor reside na **absurdidade e na quebra de expectativa**.

A situação é cômica pela **desproporção** entre o motivo da ameaça (falar mal do Colombo) e a ação (sacar uma pistola). O efeito cômico atinge seu ápice com a **reação inusitada e exagerada** do humorista, que, em vez de se intimidar, desafia o agressor a buscar mais balas para uma suposta troca de tiros, subvertendo completamente a expectativa de medo ou submissão. A revelação de que era uma brincadeira de um policial, seguida pela resposta ""ah, sorte sua"", reforça a **persona destemida e um tanto insana** do humorista, enquanto a autoironia final (""Os ovo virado era eu esse dia"") adiciona uma camada de humor ao admitir seu próprio estado alterado.","O humorista narra uma cena tensa, porém cômica, em que desafiou alguém armado, dizendo que a pessoa tinha poucas balas para sequer começar uma troca de tiros. No entanto, ao perceber que se tratava de um policial, ele admite ter tido sorte por o oficial não estar de “ovo virado” (irritado) naquele dia, pois o desfecho poderia ter sido bem pior. No fim, ele brinca dizendo que, na verdade, quem estava realmente de ""ovo virado"" era ele mesmo.",4,zero-shot,1
sabia-3.1,https://www.youtube.com/shorts/-qDMSbRP-wc?feature=share," O humor do texto se deve à comparação absurda e exagerada entre as ações divinas de Jesus, como transformar água em vinho e andar sobre as águas, e o comportamento trivial e mundano da pastora Vitória Souza ao pregar, especialmente ao usar um iPhone e mencionar escolhas de modelos de celular. A comicidade é reforçada pelo uso de expressões coloquiais (""rapaz"", ""tá bombando"", ""mimada"") e pela ironia ao sugerir que Jesus ficaria desapontado com tal banalidade, contrastando o sagrado e o cotidiano tecnológico.","O humorista brinca com o nome de uma espectadora chamada Divina, dizendo que a mãe dela deve se sentir superior por ter escolhido um nome tão grandioso e que, se ela fosse homem, provavelmente se chamaria Jesus. Em seguida, menciona uma pastora chamada Vitória que viralizou na internet e comenta que pessoas com esse nome costumam ser mimadas, pois seus pais realmente acreditaram que elas foram uma grande ""vitória"". Sobre a pastora, ele a descreve como um verdadeiro desacato a Jesus, já que, em vez de pregar com base nos ensinamentos cristãos, ela usa seu púlpito para dar lições de moral sobre a preferência dos fiéis por diferentes versões de iPhone.",4,zero-shot,1
deepseek-r1-0528-qwen3-8b,https://www.youtube.com/shorts/XKF-mtOdeBI?feature=share,"Explique o motivo do humor presente no seguinte texto. Aponte os elementos que contribuem para seu efeito cômico.
Texto humorístico: Eu achei um site que fala sobre tatuagens que você não deve fazer. No site tem aqui ó, que é pra ter muito cuidado com tatuagem com idioma que você não sabe. Aí você pergunta: e porra, e essa tatuagem aí significa o que? Você diz: não, isso aqui é paz. Quem garante? De repente tu tatuou rola e não sabe. Tatua aqui, quem quer meu cozinho em japonês, ninguém sabe. Chega no Japão, tá o japonês: ó, ó, ó, ó, pau molão se mostrando com a tatuagem.
Responda apenas com a explicação, sem detalhes adicionais. E não cite o texto novamente.

O humor do texto é baseado na ironia e na surpresa que advêm de uma recomendação séria de um site sobre tatuagens prover uma interpretação equivocada que acaba sendo menos ofensiva do que a intenção original. A interpretação errônea do hiragana ""さき"" como ""pau molão"" ilustra a diferença entre os idiomas e a possibilidade de mal-entendidos, gerando uma situação absurda e cômica quando o português se manifesta com a tatuagem. A repetição enfática de ""ó, ó, ó, ó"" e o uso de palavras coloquiais como ""meu cozinho"" reforçam o efeito de humor por meio de um tom informal e exagerado.

O humor do texto também surge da contradição entre a lealdade ao conselho inicial de não fazer tatuagens com idiomas desconhecidos e o resultado prático (e ofensivo) da aplicação desse conselho. O autor revela uma compreensão sarcástica das regras culturais ao mostrar como o","O humorista alerta sobre os riscos de tatuar palavras em idiomas desconhecidos. Para ilustrar, cria um exemplo divertido de alguém que tatua algo errado em japonês e, ao viajar para o Japão, acaba sendo zoado pelos próprios japoneses.",4,zero-shot,1
granite-3-3-8b-instruct,https://www.youtube.com/shorts/EAh5uCR_9XI?feature=share,"

O humor no texto é gerado principalmente pela situação cômica de alguém sendo confundido com outra pessoa, especialmente um artista conhecido, devido à sua aparência comum. A descrição exagerada da aparência do narrador, como sendo um ""cara negro, míope e de barba"", enfatiza a ideia de que ele é facilmente confundível. A reação do paulistano, que insiste em reconhecer o narrador como o artista Russo da Baiana System, apesar da negação do narrador, cria uma situação absurda e cômica. A surpresa e a negação do narrador, juntamente com a persistência do paulistano, aumentam o efeito cômico. A referência ao carnaval, um evento conhecido por sua diversidade e extravagância, contrasta com a aparência comum do narrador, destacando ainda mais a absurdidade da situação.","O humorista diverte ao contar que, por ter uma aparência bem comum, certa vez foi confundido por um paulistano com o cantor Russo, do grupo Baiana System. Ele, todo animado, achava que estava sendo reconhecido pelo seu trabalho como humorista, mas logo percebeu que não era bem isso.",4,zero-shot,0
sabia-3.1,https://www.youtube.com/shorts/I2Nbm8kTjUU?feature=share," O humor no texto é gerado pela mistura de situações cotidianas e referências culturais com uma linguagem informal e exagerada. A comparação entre se livrar de um relacionamento tóxico e parar de fumar cria uma analogia inesperada e engraçada, enquanto a reação exagerada do narrador e a introdução abrupta de uma desculpa médica para não participar (""tenho mais de 60, não sou obrigado, minha artrose"") adicionam um elemento de sátira e absurdo. A informalidade e o uso de expressões populares (""vamos se vingar"", ""tá ligado"") intensificam o efeito cômico, aproximando o texto de uma conversa espontânea e divertida.","O humorista interage com a plateia, pedindo que todos batam os pés com força para criar tensão enquanto ele sorteia um tema para o stand-up. No meio da brincadeira, percebe que um senhor na frente mal se esforçou e solta uma piada, dizendo que ele não participou direito por causa da artrose. Quando o tema sorteado é relacionamento tóxico, ele emenda com outra piada, dizendo que acabou de sair de um, mas não com uma pessoa, e sim com seu antigo vício em cigarro Derby.",4,zero-shot,1
gpt-4,https://www.youtube.com/shorts/vVtcDYy3kAU?feature=share,"O humor neste texto vem da imagem exagerada e absurda que o autor cria da casa do homem rico, com uma quantidade inconcebível de empregados realizando tarefas domésticas simultaneamente. O humor é reforçado pelo uso de expressões populares e linguagem coloquial, que trazem um aspecto relatable e divertido para a situação. Além disso, a menção de que o homem é tão rico que ""deve ter comprado uns dois curupiras"" para cuidar de sua propriedade, é uma referência folclórica que evoca uma imagem divertida e surreal. O remate final, que aponta para a origem da riqueza extrema do homem, gera uma risada irônica, pois indica que trabalhar na televisão pode levar a um nível absurdo de riqueza.  Comenta também de forma irônica a impessoalidade e a desigualdade entre o dono da casa e os muitos empregados, a quem ele supostamente chama apenas de ""pobre"", destacando ainda mais a disparidade entre as classes.","O humorista relembra a visita a uma casa repleta de empregados e brinca que o dono, sem se preocupar em lembrar seus nomes, simplesmente os chamava de ""pobre"". Ele também comenta sobre a enorme mata dentro da propriedade e ironiza que o dono contratou dois curupiras para correr por lá. Ainda diz que se sentiu dentro das Olimpíadas, pois por onde passava tinha alguém fazendo alguma atividade pesada.",4,zero-shot,1
granite-3-3-8b-instruct,https://www.youtube.com/shorts/QNlY_aY346Q?feature=share,"

O humor no texto é gerado principalmente pela exagerada e inusitada descrição da situação na catequese, com a comparação do pão e do vinho com ""biscoito branco"" e ""vinho molhado"", respectivamente. A reação exagerada do narrador, sendo expulso por ""An an"", e a menção de não ter aprendido orações importantes como a Ave Maria e o Pai Nosso, contribuem para o efeito cômico, criando uma cena absurda e engraçada. A linguagem coloquial e a tomada de liberdade com a reverência religiosa também adicionam ao humor.","O humorista conta de forma divertida a experiência que teve na catequese, quando uma freira lhe explicou o significado da Eucaristia. Ao ouvir que o vinho representava o sangue de Jesus, ele, com apenas nove anos, fez um sonoro ""An an"", recusando-se a participar. Sua reação inesperada resultou em sua expulsão, e, como consequência, ele nunca chegou a aprender as orações.",4,zero-shot,1
gemini-2.5-flash,https://www.youtube.com/shorts/z0Pquu5f6Ro?feature=share,"O humor reside na misinterpretação literal da palavra ""hobby"" pelo estudante, que a confunde com um nome próprio (""Quem é hobby?"").

Os elementos que contribuem para o efeito cômico são:
*   A **ingenuidade** ou falta de conhecimento do termo por parte do estudante.
*   A **quebra de expectativa** do leitor, que compreende o significado de ""hobby"".
*   A **absurdidade** da pergunta final, que transforma um conselho sensato em uma situação hilária.","O humorista narra uma cena de sua infância, em que sua professora utilizou um eufemismo para indicar que ele não deveria seguir carreira de humorista e sim levar como um hobby. A graça surge do fato dele não saber o que significa hobby, reforçando que talvez a professora possua razão.",4,zero-shot,1
sabia-3.1,https://www.youtube.com/shorts/KJxu1lByMnA?feature=share," O humor no texto é gerado pela associação inesperada e irreverente entre o universo religioso e o carnavalesco, através do trocadilho com o termo ""Globeleza"" que se torna ""Recóbeleza"", sugerindo uma conversão religiosa que altera sua identidade de uma figura sensual da mídia para uma imagem mais adequada a valores religiosos. A comédia se intensifica com a ideia de substituir programas de samba por algo relacionado a pregações (""Samba que eu te escuto"" por ""A Valéria Valença""), e o ápice cômico é alcançado ao imaginar Alceu Valença, um ícone da música popular, adaptando sua canção para um contexto religioso, brincando com a expectativa musical e o impacto da conversão em suas obras.","O humorista afirma, de forma inusitada, que ser evangélico tem muito a ver com o Carnaval. Ele faz um jogo de palavras ao mencionar a conversão da icônica sambista Globeleza, conectando de forma bem-humorada a transição da TV Globo para a TV Record. Além disso, brinca com a semelhança fonética entre ""Valença"" e ""Valenssa"", imaginando uma cena cômica em que a ex-Globeleza canta uma música de Alceu Valença.",4,zero-shot,0
